country,year,height,weight
Uganda,1911,164.12761,59.26984075
Uganda,1912,164.2619,58.92809591
Uganda,1913,164.39796,56.99363584
Uganda,1914,164.53534,57.27861493
Uganda,1915,164.67404,62.4987861
Uganda,1916,164.81357,56.08689389
Uganda,1917,164.95378,58.81626706
Uganda,1918,165.09468,63.81797163
Uganda,1919,165.23488,60.02040277
Uganda,1920,165.37424,64.11310417
Uganda,1921,165.51166,59.32555824
Uganda,1922,165.64673,57.17391704
Uganda,1923,165.77966,58.47067086
Uganda,1924,165.91139,61.03557495
Uganda,1925,166.0437,60.70032288
Uganda,1926,166.17809,60.6332358
Uganda,1927,166.31598,60.00793195
Uganda,1928,166.45723,59.04010543
Uganda,1929,166.60104,60.4285913
Uganda,1930,166.74693,59.95010347
Uganda,1931,166.89313,57.85630325
Uganda,1932,167.0381,62.99371431
Uganda,1933,167.18248,57.74328171
Uganda,1934,167.3257,65.14799972
Uganda,1935,167.46729,57.61532594
Uganda,1936,167.6062,64.11628982
Uganda,1937,167.74197,58.86919779
Uganda,1938,167.8733,61.92940374
Uganda,1939,167.9995,65.00087432
Uganda,1940,168.12051,66.10447941
Uganda,1941,168.23714,60.68622291
Uganda,1942,168.35008,64.55752582
Uganda,1943,168.46031,58.78674455
Uganda,1944,168.56752,65.30220357
Uganda,1945,168.67122,58.4453607
Uganda,1946,168.77151,58.83053396
Uganda,1947,168.86746,64.6241226
Uganda,1948,168.95908,60.3701398
Uganda,1949,169.04558,59.75923763
Uganda,1950,169.12613,60.76147229
Uganda,1951,169.19975,66.22996527
Uganda,1952,169.26537,57.77970149
Uganda,1953,169.32346,60.24658111
Uganda,1954,169.37381,56.11948736
Uganda,1955,169.41666,60.84717822
Uganda,1956,169.45268,62.47062666
Uganda,1957,169.48326,64.38823026
Uganda,1958,169.50906,59.23813589
Uganda,1959,169.52979,62.18464511
Uganda,1960,169.54568,61.01190655
Uganda,1961,169.55502,61.20122898
Uganda,1962,169.5561,64.92055692
Uganda,1963,169.54723,56.61091673
Uganda,1964,169.5269,64.02332633
Uganda,1965,169.4964,60.80614179
Uganda,1966,169.45656,60.27372758
Uganda,1967,169.40826,64.5394248
Uganda,1968,169.35416,57.33039491
Uganda,1969,169.29704,54.64023665
Uganda,1970,169.23738,54.92577562
Uganda,1971,169.17601,55.67988487
Uganda,1972,169.11359,57.91980927
Uganda,1973,169.05101,60.23941267
Uganda,1974,168.98734,58.01254277
Uganda,1975,168.92117,65.79852543
Uganda,1976,168.84969,59.96073713
Uganda,1977,168.77092,57.47910881
Uganda,1978,168.68344,62.05147125
Uganda,1979,168.58725,57.60704597
Uganda,1980,168.48251,60.68762681
Uganda,1981,168.36894,63.69688874
Uganda,1982,168.24622,56.88488837
Uganda,1983,168.11195,61.8307713
Uganda,1984,167.96632,53.09036138
Uganda,1985,167.80826,59.62685514
Uganda,1986,167.6377,59.53435741
Uganda,1987,167.45534,60.94461802
Uganda,1988,167.2635,61.63659647
Uganda,1989,167.06523,59.9195309
Uganda,1990,166.86179,59.75959253
Uganda,1991,166.65593,63.86420308
Uganda,1992,166.44926,64.18965708
Uganda,1993,166.24275,61.71244813
Uganda,1994,166.03635,59.4675133
Uganda,1995,165.8306,57.60148085
Uganda,1996,165.62494,57.98383203
Ukraine,1896,167.70099,71.74900448
Ukraine,1897,167.79376,67.20395693
Ukraine,1898,167.8866,72.55460383
Ukraine,1899,167.9798,69.92239321
Ukraine,1900,168.07301,73.89715451
Ukraine,1901,168.16583,68.20975166
Ukraine,1902,168.25897,73.13181899
Ukraine,1903,168.35213,68.84433713
Ukraine,1904,168.44527,67.60148641
Ukraine,1905,168.53838,65.00885679
Ukraine,1906,168.6307,72.32763492
Ukraine,1907,168.72327,65.38955338
Ukraine,1908,168.81607,72.08597281
Ukraine,1909,168.90974,72.75717838
Ukraine,1910,169.0043,67.5695458
Ukraine,1911,169.10056,66.91676368
Ukraine,1912,169.1987,63.33264003
Ukraine,1913,169.29857,70.72078621
Ukraine,1914,169.39966,72.88653737
Ukraine,1915,169.5018,70.64444385
Ukraine,1916,169.60522,67.13698731
Ukraine,1917,169.7095,72.40032256
Ukraine,1918,169.81369,73.01051943
Ukraine,1919,169.91667,75.39816095
Ukraine,1920,170.01648,75.84806449
Ukraine,1921,170.11244,64.73979975
Ukraine,1922,170.20435,74.3592901
Ukraine,1923,170.29294,69.38831826
Ukraine,1924,170.3788,69.95563186
Ukraine,1925,170.46568,71.98917511
Ukraine,1926,170.55577,78.25907824
Ukraine,1927,170.65189,63.93819652
Ukraine,1928,170.75499,64.17766401
Ukraine,1929,170.8661,69.67328363
Ukraine,1930,170.98514,70.19963814
Ukraine,1931,171.11143,73.74569626
Ukraine,1932,171.24368,66.68058451
Ukraine,1933,171.3828,72.82080365
Ukraine,1934,171.52827,68.20461219
Ukraine,1935,171.68024,70.66504661
Ukraine,1936,171.8371,69.09609281
Ukraine,1937,171.99707,74.39927026
Ukraine,1938,172.15916,70.69342082
Ukraine,1939,172.32336,72.41112041
Ukraine,1940,172.48961,74.53303932
Ukraine,1941,172.65828,69.94500219
Ukraine,1942,172.83098,73.94055604
Ukraine,1943,173.00774,75.26203942
Ukraine,1944,173.18771,68.43898227
Ukraine,1945,173.37039,74.78267052
Ukraine,1946,173.55623,72.28248161
Ukraine,1947,173.7434,77.18411529
Ukraine,1948,173.9318,69.7875864
Ukraine,1949,174.12,73.43910399
Ukraine,1950,174.30751,68.67873214
Ukraine,1951,174.49345,74.17529196
Ukraine,1952,174.67737,70.40646633
Ukraine,1953,174.86078,75.97897019
Ukraine,1954,175.04297,76.2861884
Ukraine,1955,175.2244,73.32712207
Ukraine,1956,175.40482,74.49948967
Ukraine,1957,175.58554,72.06559457
Ukraine,1958,175.76624,66.45216075
Ukraine,1959,175.94664,70.484674
Ukraine,1960,176.1256,73.68090225
Ukraine,1961,176.30103,73.04129817
Ukraine,1962,176.4702,71.76984244
Ukraine,1963,176.6303,75.25571979
Ukraine,1964,176.77907,68.14303944
Ukraine,1965,176.9164,71.58852573
Ukraine,1966,177.04285,76.71564142
Ukraine,1967,177.1584,71.2010525
Ukraine,1968,177.26349,72.64899058
Ukraine,1969,177.35999,69.1237809
Ukraine,1970,177.44795,71.45069287
Ukraine,1971,177.52757,75.96182553
Ukraine,1972,177.59819,75.66894109
Ukraine,1973,177.66107,76.94584414
Ukraine,1974,177.71652,74.82948399
Ukraine,1975,177.76547,74.19752472
Ukraine,1976,177.80795,76.00106954
Ukraine,1977,177.84445,80.56770455
Ukraine,1978,177.87587,76.34062271
Ukraine,1979,177.90295,70.85778967
Ukraine,1980,177.92802,74.75102183
Ukraine,1981,177.95358,70.07809549
Ukraine,1982,177.98029,68.86341852
Ukraine,1983,178.00853,74.35553105
Ukraine,1984,178.03876,76.99990832
Ukraine,1985,178.06917,74.01430689
Ukraine,1986,178.09987,74.65443317
Ukraine,1987,178.13103,74.97155903
Ukraine,1988,178.16231,71.51570357
Ukraine,1989,178.19452,75.70535196
Ukraine,1990,178.22787,78.58017501
Ukraine,1991,178.26372,77.29849337
Ukraine,1992,178.30104,75.27357286
Ukraine,1993,178.33932,74.09462495
Ukraine,1994,178.37816,72.2089338
Ukraine,1995,178.41751,77.03191497
Ukraine,1996,178.45705,74.64100687
United Arab Emirates,1896,159.30435,
United Arab Emirates,1897,159.48267,
United Arab Emirates,1898,159.6615,
United Arab Emirates,1899,159.84065,
United Arab Emirates,1900,160.01978,
United Arab Emirates,1901,160.19875,
United Arab Emirates,1902,160.37799,
United Arab Emirates,1903,160.55774,
United Arab Emirates,1904,160.73772,
United Arab Emirates,1905,160.91792,
United Arab Emirates,1906,161.09798,
United Arab Emirates,1907,161.27856,
United Arab Emirates,1908,161.45995,
United Arab Emirates,1909,161.64218,
United Arab Emirates,1910,161.82617,
United Arab Emirates,1911,162.01233,
United Arab Emirates,1912,162.20193,
United Arab Emirates,1913,162.39455,
United Arab Emirates,1914,162.58954,
United Arab Emirates,1915,162.78737,
United Arab Emirates,1916,162.98811,
United Arab Emirates,1917,163.19191,
United Arab Emirates,1918,163.39929,
United Arab Emirates,1919,163.60826,
United Arab Emirates,1920,163.81778,
United Arab Emirates,1921,164.02592,
United Arab Emirates,1922,164.23068,
United Arab Emirates,1923,164.43138,
United Arab Emirates,1924,164.62697,
United Arab Emirates,1925,164.81842,
United Arab Emirates,1926,165.00546,
United Arab Emirates,1927,165.18965,
United Arab Emirates,1928,165.37129,
United Arab Emirates,1929,165.55016,
United Arab Emirates,1930,165.72638,
United Arab Emirates,1931,165.89935,
United Arab Emirates,1932,166.06856,
United Arab Emirates,1933,166.23459,
United Arab Emirates,1934,166.39783,
United Arab Emirates,1935,166.5593,
United Arab Emirates,1936,166.7178,
United Arab Emirates,1937,166.87366,
United Arab Emirates,1938,167.0268,
United Arab Emirates,1939,167.17735,
United Arab Emirates,1940,167.32603,
United Arab Emirates,1941,167.47333,
United Arab Emirates,1942,167.62025,
United Arab Emirates,1943,167.76762,
United Arab Emirates,1944,167.91481,
United Arab Emirates,1945,168.06116,
United Arab Emirates,1946,168.20625,
United Arab Emirates,1947,168.34811,
United Arab Emirates,1948,168.48672,
United Arab Emirates,1949,168.62122,
United Arab Emirates,1950,168.75137,
United Arab Emirates,1951,168.87683,
United Arab Emirates,1952,168.99814,
United Arab Emirates,1953,169.1169,
United Arab Emirates,1954,169.23415,
United Arab Emirates,1955,169.34972,
United Arab Emirates,1956,169.46364,
United Arab Emirates,1957,169.57727,
United Arab Emirates,1958,169.69148,
United Arab Emirates,1959,169.80525,
United Arab Emirates,1960,169.91827,
United Arab Emirates,1961,170.03004,
United Arab Emirates,1962,170.13931,
United Arab Emirates,1963,170.2441,
United Arab Emirates,1964,170.34293,
United Arab Emirates,1965,170.43715,
United Arab Emirates,1966,170.52946,
United Arab Emirates,1967,170.62029,
United Arab Emirates,1968,170.7095,
United Arab Emirates,1969,170.7988,
United Arab Emirates,1970,170.8875,
United Arab Emirates,1971,170.97433,
United Arab Emirates,1972,171.05798,
United Arab Emirates,1973,171.1375,
United Arab Emirates,1974,171.21133,
United Arab Emirates,1975,171.2768,
United Arab Emirates,1976,171.33148,
United Arab Emirates,1977,171.37135,
United Arab Emirates,1978,171.3959,
United Arab Emirates,1979,171.40588,
United Arab Emirates,1980,171.40317,
United Arab Emirates,1981,171.38953,
United Arab Emirates,1982,171.36621,
United Arab Emirates,1983,171.33331,
United Arab Emirates,1984,171.2915,
United Arab Emirates,1985,171.24077,
United Arab Emirates,1986,171.18178,
United Arab Emirates,1987,171.11594,
United Arab Emirates,1988,171.0457,
United Arab Emirates,1989,170.97345,
United Arab Emirates,1990,170.89955,
United Arab Emirates,1991,170.82564,
United Arab Emirates,1992,170.7522,
United Arab Emirates,1993,170.6786,
United Arab Emirates,1994,170.60434,
United Arab Emirates,1995,170.53,
United Arab Emirates,1996,170.45543,
United Kingdom,1896,166.87228,
United Kingdom,1897,166.99681,
United Kingdom,1898,167.12134,
United Kingdom,1899,167.24596,
United Kingdom,1900,167.37059,
United Kingdom,1901,167.49585,
United Kingdom,1902,167.62209,
United Kingdom,1903,167.74866,
United Kingdom,1904,167.87547,
United Kingdom,1905,168.0022,
United Kingdom,1906,168.12859,
United Kingdom,1907,168.25533,
United Kingdom,1908,168.38432,
United Kingdom,1909,168.51555,
United Kingdom,1910,168.65096,
United Kingdom,1911,168.79338,
United Kingdom,1912,168.94514,
United Kingdom,1913,169.10594,
United Kingdom,1914,169.27551,
United Kingdom,1915,169.45248,
United Kingdom,1916,169.63535,
United Kingdom,1917,169.82324,
United Kingdom,1918,170.01512,
United Kingdom,1919,170.20868,
United Kingdom,1920,170.40419,
United Kingdom,1921,170.60104,
United Kingdom,1922,170.79916,
United Kingdom,1923,170.99739,
United Kingdom,1924,171.19666,
United Kingdom,1925,171.39906,
United Kingdom,1926,171.60484,
United Kingdom,1927,171.8136,
United Kingdom,1928,172.02428,
United Kingdom,1929,172.23384,
United Kingdom,1930,172.43915,
United Kingdom,1931,172.63744,
United Kingdom,1932,172.82632,
United Kingdom,1933,173.00615,
United Kingdom,1934,173.17955,
United Kingdom,1935,173.3471,
United Kingdom,1936,173.5094,
United Kingdom,1937,173.66643,
United Kingdom,1938,173.81926,
United Kingdom,1939,173.96718,
United Kingdom,1940,174.10912,
United Kingdom,1941,174.24458,
United Kingdom,1942,174.37466,
United Kingdom,1943,174.50148,
United Kingdom,1944,174.62431,
United Kingdom,1945,174.74342,
United Kingdom,1946,174.85982,
United Kingdom,1947,174.97255,
United Kingdom,1948,175.08302,
United Kingdom,1949,175.19046,
United Kingdom,1950,175.29518,
United Kingdom,1951,175.39658,
United Kingdom,1952,175.49458,
United Kingdom,1953,175.59175,
United Kingdom,1954,175.68715,
United Kingdom,1955,175.7806,
United Kingdom,1956,175.87135,
United Kingdom,1957,175.96086,
United Kingdom,1958,176.05006,
United Kingdom,1959,176.13905,
United Kingdom,1960,176.22855,
United Kingdom,1961,176.31882,
United Kingdom,1962,176.40906,
United Kingdom,1963,176.49812,
United Kingdom,1964,176.58327,
United Kingdom,1965,176.66489,
United Kingdom,1966,176.74324,
United Kingdom,1967,176.81944,
United Kingdom,1968,176.89455,
United Kingdom,1969,176.96974,
United Kingdom,1970,177.04472,
United Kingdom,1971,177.119,
United Kingdom,1972,177.19252,
United Kingdom,1973,177.26451,
United Kingdom,1974,177.33286,
United Kingdom,1975,177.39616,
United Kingdom,1976,177.45364,
United Kingdom,1977,177.50356,
United Kingdom,1978,177.54489,
United Kingdom,1979,177.57802,
United Kingdom,1980,177.60495,
United Kingdom,1981,177.62744,
United Kingdom,1982,177.6457,
United Kingdom,1983,177.65851,
United Kingdom,1984,177.66498,
United Kingdom,1985,177.66426,
United Kingdom,1986,177.65712,
United Kingdom,1987,177.6445,
United Kingdom,1988,177.62804,
United Kingdom,1989,177.60995,
United Kingdom,1990,177.59059,
United Kingdom,1991,177.57172,
United Kingdom,1992,177.55421,
United Kingdom,1993,177.53798,
United Kingdom,1994,177.522,
United Kingdom,1995,177.50636,
United Kingdom,1996,177.49019,
United States,1896,171.07927,
United States,1897,171.17966,
United States,1898,171.28029,
United States,1899,171.38115,
United States,1900,171.48212,
United States,1901,171.58427,
United States,1902,171.68771,
United States,1903,171.7918,
United States,1904,171.8959,
United States,1905,171.99944,
United States,1906,172.1018,
United States,1907,172.20372,
United States,1908,172.30696,
United States,1909,172.41162,
United States,1910,172.51877,
United States,1911,172.63048,
United States,1912,172.74832,
United States,1913,172.87169,
United States,1914,172.99994,
United States,1915,173.13243,
United States,1916,173.26804,
United States,1917,173.40562,
United States,1918,173.54489,
United States,1919,173.68394,
United States,1920,173.82382,
United States,1921,173.96461,
United States,1922,174.10591,
United States,1923,174.24652,
United States,1924,174.38681,
United States,1925,174.5286,
United States,1926,174.67221,
United States,1927,174.81737,
United States,1928,174.96304,
United States,1929,175.1076,
United States,1930,175.24954,
United States,1931,175.38684,
United States,1932,175.5174,
United States,1933,175.64186,
United States,1934,175.76236,
United States,1935,175.87949,
United States,1936,175.99257,
United States,1937,176.10194,
United States,1938,176.20813,
United States,1939,176.3091,
United States,1940,176.40344,
United States,1941,176.49062,
United States,1942,176.57175,
United States,1943,176.6489,
United States,1944,176.72145,
United States,1945,176.78949,
United States,1946,176.85359,
United States,1947,176.91289,
United States,1948,176.96765,
United States,1949,177.01723,
United States,1950,177.06203,
United States,1951,177.1014,
United States,1952,177.13547,
United States,1953,177.16658,
United States,1954,177.19398,
United States,1955,177.21725,
United States,1956,177.23529,
United States,1957,177.25005,
United States,1958,177.2628,
United States,1959,177.2742,
United States,1960,177.28577,
United States,1961,177.29839,
United States,1962,177.31166,
United States,1963,177.32452,
United States,1964,177.33466,
United States,1965,177.34271,
United States,1966,177.3498,
United States,1967,177.3575,
United States,1968,177.36702,
United States,1969,177.38005,
United States,1970,177.39667,
United States,1971,177.41626,
United States,1972,177.43861,
United States,1973,177.46262,
United States,1974,177.48631,
United States,1975,177.50746,
United States,1976,177.52457,
United States,1977,177.53577,
United States,1978,177.54042,
United States,1979,177.53865,
United States,1980,177.53168,
United States,1981,177.5212,
United States,1982,177.50848,
United States,1983,177.4928,
United States,1984,177.47389,
United States,1985,177.45122,
United States,1986,177.42491,
United States,1987,177.39584,
United States,1988,177.36502,
United States,1989,177.33421,
United States,1990,177.30298,
United States,1991,177.27263,
United States,1992,177.24326,
United States,1993,177.21494,
United States,1994,177.18668,
United States,1995,177.15868,
United States,1996,177.1304,
Uruguay,1896,163.80952,63.2641579
Uruguay,1897,163.94818,66.38293022
Uruguay,1898,164.08688,66.40831216
Uruguay,1899,164.22534,69.4162497
Uruguay,1900,164.36374,63.79893425
Uruguay,1901,164.50253,63.94626131
Uruguay,1902,164.64159,63.7974575
Uruguay,1903,164.7806,65.1631652
Uruguay,1904,164.91884,64.00397111
Uruguay,1905,165.05696,61.77145055
Uruguay,1906,165.1948,68.53190556
Uruguay,1907,165.33241,65.27368192
Uruguay,1908,165.47092,63.38903667
Uruguay,1909,165.6099,64.47706579
Uruguay,1910,165.74985,65.31068845
Uruguay,1911,165.89183,62.97517432
Uruguay,1912,166.03586,65.60658045
Uruguay,1913,166.18161,69.30671422
Uruguay,1914,166.32898,70.82624424
Uruguay,1915,166.47816,73.58066426
Uruguay,1916,166.62889,67.74804805
Uruguay,1917,166.78134,64.24497129
Uruguay,1918,166.93529,63.17170804
Uruguay,1919,167.08987,74.1921341
Uruguay,1920,167.24452,63.21335199
Uruguay,1921,167.399,67.57467512
Uruguay,1922,167.55167,62.56108721
Uruguay,1923,167.70233,64.37546138
Uruguay,1924,167.85184,64.9108974
Uruguay,1925,168.00154,69.41768481
Uruguay,1926,168.152,68.94058025
Uruguay,1927,168.30421,70.90972159
Uruguay,1928,168.45784,72.16206022
Uruguay,1929,168.61197,68.38128352
Uruguay,1930,168.76537,70.91448154
Uruguay,1931,168.91655,67.61310396
Uruguay,1932,169.06482,64.05677921
Uruguay,1933,169.21072,66.59494368
Uruguay,1934,169.35425,66.46834085
Uruguay,1935,169.49666,62.12123223
Uruguay,1936,169.63806,66.14348048
Uruguay,1937,169.778,72.02290767
Uruguay,1938,169.9166,67.58501031
Uruguay,1939,170.05342,69.00610458
Uruguay,1940,170.18927,67.83245239
Uruguay,1941,170.3249,63.30602699
Uruguay,1942,170.46037,68.36979623
Uruguay,1943,170.59682,65.46469098
Uruguay,1944,170.73363,62.35062336
Uruguay,1945,170.87029,65.92267766
Uruguay,1946,171.00629,69.1838149
Uruguay,1947,171.13957,69.92138516
Uruguay,1948,171.2698,74.54769418
Uruguay,1949,171.39543,74.55702057
Uruguay,1950,171.51515,64.0925876
Uruguay,1951,171.62782,64.6593314
Uruguay,1952,171.73225,72.32697075
Uruguay,1953,171.82878,68.83177384
Uruguay,1954,171.91826,75.90992403
Uruguay,1955,172.00108,69.38234948
Uruguay,1956,172.07811,72.10905284
Uruguay,1957,172.15204,69.66668717
Uruguay,1958,172.22461,69.37392889
Uruguay,1959,172.29611,69.12937242
Uruguay,1960,172.36703,68.22661067
Uruguay,1961,172.43704,70.05544941
Uruguay,1962,172.50471,67.93843209
Uruguay,1963,172.56874,69.25981949
Uruguay,1964,172.6286,65.70771811
Uruguay,1965,172.68335,71.7050109
Uruguay,1966,172.73383,73.24273258
Uruguay,1967,172.78133,73.01780805
Uruguay,1968,172.82753,67.6425937
Uruguay,1969,172.87425,68.66308696
Uruguay,1970,172.92249,71.90655332
Uruguay,1971,172.97266,67.93740983
Uruguay,1972,173.02477,70.19798247
Uruguay,1973,173.07721,64.76038419
Uruguay,1974,173.12814,68.39283093
Uruguay,1975,173.17616,65.87152996
Uruguay,1976,173.21925,69.40517864
Uruguay,1977,173.25615,70.42238249
Uruguay,1978,173.28664,67.95911381
Uruguay,1979,173.31096,67.97488677
Uruguay,1980,173.33092,67.87181609
Uruguay,1981,173.34746,68.06444364
Uruguay,1982,173.36171,71.36499029
Uruguay,1983,173.37312,73.53187012
Uruguay,1984,173.38206,73.04112624
Uruguay,1985,173.38872,67.02638928
Uruguay,1986,173.393,71.64843995
Uruguay,1987,173.39421,66.15075358
Uruguay,1988,173.39372,72.13701404
Uruguay,1989,173.39372,67.32521016
Uruguay,1990,173.39464,68.1193079
Uruguay,1991,173.3981,67.06390264
Uruguay,1992,173.40369,63.09629472
Uruguay,1993,173.41101,67.08536623
Uruguay,1994,173.41827,67.98202729
Uruguay,1995,173.42526,69.64487095
Uruguay,1996,173.43246,67.64029272
Uzbekistan,1896,161.0855,54.22980319
Uzbekistan,1897,161.2706,52.21440537
Uzbekistan,1898,161.45602,54.47152003
Uzbekistan,1899,161.64137,56.87696073
Uzbekistan,1900,161.827,54.9223229
Uzbekistan,1901,162.0125,55.74857793
Uzbekistan,1902,162.19817,55.15748774
Uzbekistan,1903,162.38368,56.82956874
Uzbekistan,1904,162.56914,57.93682634
Uzbekistan,1905,162.75403,49.43804866
Uzbekistan,1906,162.9387,56.34859638
Uzbekistan,1907,163.12337,57.77998513
Uzbekistan,1908,163.30853,57.73986586
Uzbekistan,1909,163.49413,55.01430261
Uzbekistan,1910,163.68098,53.8532717
Uzbekistan,1911,163.86934,58.48333821
Uzbekistan,1912,164.05983,54.69735515
Uzbekistan,1913,164.25224,56.78018927
Uzbekistan,1914,164.44589,56.26814884
Uzbekistan,1915,164.64108,54.97266983
Uzbekistan,1916,164.83762,56.55779572
Uzbekistan,1917,165.03526,53.74676025
Uzbekistan,1918,165.23428,50.38675252
Uzbekistan,1919,165.43307,59.00930238
Uzbekistan,1920,165.6305,57.84121453
Uzbekistan,1921,165.8257,59.38826504
Uzbekistan,1922,166.01726,54.91828522
Uzbekistan,1923,166.20454,54.78816328
Uzbekistan,1924,166.3873,58.68682611
Uzbekistan,1925,166.5661,57.0674738
Uzbekistan,1926,166.74146,60.68466682
Uzbekistan,1927,166.91487,55.24234126
Uzbekistan,1928,167.08627,53.97510914
Uzbekistan,1929,167.25537,54.30231876
Uzbekistan,1930,167.4217,58.63967135
Uzbekistan,1931,167.58432,60.78889349
Uzbekistan,1932,167.743,57.32402526
Uzbekistan,1933,167.89787,56.18191846
Uzbekistan,1934,168.04962,54.7556331
Uzbekistan,1935,168.19804,54.74687103
Uzbekistan,1936,168.34282,62.62520558
Uzbekistan,1937,168.48317,53.29915399
Uzbekistan,1938,168.61887,52.19748309
Uzbekistan,1939,168.75012,58.68720306
Uzbekistan,1940,168.87656,58.56601261
Uzbekistan,1941,168.99844,57.941113
Uzbekistan,1942,169.11748,59.30958075
Uzbekistan,1943,169.23483,54.80826839
Uzbekistan,1944,169.34941,56.13173327
Uzbekistan,1945,169.46085,59.44244647
Uzbekistan,1946,169.56917,59.41820262
Uzbekistan,1947,169.67343,58.65504621
Uzbekistan,1948,169.77362,55.63413846
Uzbekistan,1949,169.86919,54.85608093
Uzbekistan,1950,169.95905,56.30761517
Uzbekistan,1951,170.0425,52.00562733
Uzbekistan,1952,170.11935,60.9490899
Uzbekistan,1953,170.19073,55.80093802
Uzbekistan,1954,170.25687,62.66475353
Uzbekistan,1955,170.31764,56.62203919
Uzbekistan,1956,170.37317,56.51146737
Uzbekistan,1957,170.42462,53.36021695
Uzbekistan,1958,170.47261,57.29692598
Uzbekistan,1959,170.51779,59.29517838
Uzbekistan,1960,170.5615,58.54583701
Uzbekistan,1961,170.60292,60.27973799
Uzbekistan,1962,170.64038,60.22899037
Uzbekistan,1963,170.67259,59.23317687
Uzbekistan,1964,170.69814,59.70312934
Uzbekistan,1965,170.7178,58.45042603
Uzbekistan,1966,170.7333,60.37906915
Uzbekistan,1967,170.74545,61.55475824
Uzbekistan,1968,170.7548,61.50782621
Uzbekistan,1969,170.76372,60.46851276
Uzbekistan,1970,170.77272,63.84210785
Uzbekistan,1971,170.78125,57.88631718
Uzbekistan,1972,170.78798,56.19203415
Uzbekistan,1973,170.79266,58.96981102
Uzbekistan,1974,170.79393,59.66122232
Uzbekistan,1975,170.79028,54.3360248
Uzbekistan,1976,170.77977,58.69620335
Uzbekistan,1977,170.75964,60.8148272
Uzbekistan,1978,170.7292,63.74123103
Uzbekistan,1979,170.68967,59.30881828
Uzbekistan,1980,170.64218,57.54343611
Uzbekistan,1981,170.5891,56.93052093
Uzbekistan,1982,170.53085,53.25310972
Uzbekistan,1983,170.4681,57.01391545
Uzbekistan,1984,170.40128,53.21262492
Uzbekistan,1985,170.33008,58.07200432
Uzbekistan,1986,170.25432,59.78191928
Uzbekistan,1987,170.1741,55.36596644
Uzbekistan,1988,170.09096,52.90680686
Uzbekistan,1989,170.00546,56.87589677
Uzbekistan,1990,169.91792,59.7347397
Uzbekistan,1991,169.82974,54.54679379
Uzbekistan,1992,169.74171,63.23759647
Uzbekistan,1993,169.65309,58.33217506
Uzbekistan,1994,169.56369,62.88653753
Uzbekistan,1995,169.47418,59.79239062
Uzbekistan,1996,169.3845,59.5039963
Vanuatu,1896,163.58745,71.11019892
Vanuatu,1897,163.62291,69.43722816
Vanuatu,1898,163.65874,72.61823096
Vanuatu,1899,163.69482,66.23949055
Vanuatu,1900,163.73161,72.64010069
Vanuatu,1901,163.76929,77.40974889
Vanuatu,1902,163.80788,72.56630271
Vanuatu,1903,163.84756,71.46921268
Vanuatu,1904,163.88843,69.76054042
Vanuatu,1905,163.93048,68.54508778
Vanuatu,1906,163.97362,68.50167659
Vanuatu,1907,164.01772,72.64677586
Vanuatu,1908,164.06346,74.26352514
Vanuatu,1909,164.11076,68.7882788
Vanuatu,1910,164.15993,73.41956701
Vanuatu,1911,164.2121,70.45211765
Vanuatu,1912,164.26706,69.22900759
Vanuatu,1913,164.32506,71.70105601
Vanuatu,1914,164.38469,77.50818907
Vanuatu,1915,164.44647,70.28269297
Vanuatu,1916,164.51009,67.6025299
Vanuatu,1917,164.57545,72.54585927
Vanuatu,1918,164.64227,65.45108487
Vanuatu,1919,164.70837,78.20704123
Vanuatu,1920,164.77301,67.76528869
Vanuatu,1921,164.83601,76.23040851
Vanuatu,1922,164.89621,67.33615011
Vanuatu,1923,164.95375,72.38701989
Vanuatu,1924,165.00858,74.98074428
Vanuatu,1925,165.06197,72.04792272
Vanuatu,1926,165.11493,72.72447652
Vanuatu,1927,165.16861,67.39221201
Vanuatu,1928,165.22331,70.44348494
Vanuatu,1929,165.27856,74.01338209
Vanuatu,1930,165.33377,75.64303949
Vanuatu,1931,165.3883,67.74195549
Vanuatu,1932,165.44183,67.31436722
Vanuatu,1933,165.49602,71.0040349
Vanuatu,1934,165.55122,74.16364836
Vanuatu,1935,165.60861,67.15519071
Vanuatu,1936,165.6682,70.84861179
Vanuatu,1937,165.73009,71.52052882
Vanuatu,1938,165.79468,70.55704107
Vanuatu,1939,165.86205,72.16010866
Vanuatu,1940,165.9327,74.61627355
Vanuatu,1941,166.00801,78.92519881
Vanuatu,1942,166.08972,71.79023263
Vanuatu,1943,166.17915,72.4399776
Vanuatu,1944,166.27571,68.12635546
Vanuatu,1945,166.3792,77.31829796
Vanuatu,1946,166.48894,75.66500462
Vanuatu,1947,166.60336,69.94436655
Vanuatu,1948,166.72191,71.36526376
Vanuatu,1949,166.84259,69.63708838
Vanuatu,1950,166.96457,68.65831334
Vanuatu,1951,167.08644,72.92302349
Vanuatu,1952,167.20688,71.36179609
Vanuatu,1953,167.32591,73.69188088
Vanuatu,1954,167.4425,78.12187045
Vanuatu,1955,167.55652,77.10776046
Vanuatu,1956,167.66765,79.46036511
Vanuatu,1957,167.77705,77.98382087
Vanuatu,1958,167.88417,72.23788025
Vanuatu,1959,167.98848,73.69704332
Vanuatu,1960,168.08925,74.60444718
Vanuatu,1961,168.18594,70.18817688
Vanuatu,1962,168.27686,76.4933471
Vanuatu,1963,168.36021,72.58572068
Vanuatu,1964,168.43433,73.42226878
